2026-02-13T16:49:57.622+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=spuaxy3v
2026-02-13T16:49:57.623+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=spuaxy3v
2026-02-13T16:49:57.623+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:49:57.625+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:49:57.627+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:49:57.632+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=spuazdcy
2026-02-13T16:49:57.634+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=spuazdcy
2026-02-13T16:49:57.635+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:49:57.647+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:49:57.690+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:49:57.691+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:49:57.897+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:49:57.930+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:49:57.932+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:49:58.911+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=spvaowak
2026-02-13T16:49:58.915+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:49:58.917+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:49:58.925+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=spvaowak
2026-02-13T16:49:58.928+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=spvaowak
2026-02-13T16:49:58.938+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:00.542+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=spwkaeh4
2026-02-13T16:50:00.544+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:00.545+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:00.546+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=spwkaeh4
2026-02-13T16:50:00.547+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=spwkaeh4
2026-02-13T16:50:00.553+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:05.572+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sq0ftbdg
2026-02-13T16:50:05.576+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:05.577+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:05.580+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sq0ftbdg
2026-02-13T16:50:05.581+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sq0ftbdg
2026-02-13T16:50:05.585+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:10.594+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sq4bhisx
2026-02-13T16:50:10.596+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:10.597+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:10.599+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sq4bhisx
2026-02-13T16:50:10.600+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sq4bhisx
2026-02-13T16:50:10.605+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:15.624+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sq878fc3
2026-02-13T16:50:15.628+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:15.629+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:15.631+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sq878fc3
2026-02-13T16:50:15.636+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sq878fc3
2026-02-13T16:50:15.641+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:20.661+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sqc2zqwc
2026-02-13T16:50:20.665+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:20.667+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:20.671+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sqc2zqwc
2026-02-13T16:50:20.673+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sqc2zqwc
2026-02-13T16:50:20.693+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:22.046+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/bookings
2026-02-13T16:50:22.053+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing POST /api/bookings
2026-02-13T16:50:22.061+05:30 ERROR 14028 --- [http-nio-5002-exec-6] com.parkease.security.JwtUtils           : Invalid JWT token: JWT strings must contain exactly 2 period characters. Found: 0
2026-02-13T16:50:22.062+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:22.062+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:22.065+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing POST /error
2026-02-13T16:50:22.066+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Secured POST /error
2026-02-13T16:50:22.071+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:25.709+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sqfzadi3
2026-02-13T16:50:25.711+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:25.713+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:25.715+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sqfzadi3
2026-02-13T16:50:25.715+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sqfzadi3
2026-02-13T16:50:25.721+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:31.445+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sqkem21k
2026-02-13T16:50:31.446+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:31.447+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:31.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sqkem21k
2026-02-13T16:50:31.449+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sqkem21k
2026-02-13T16:50:31.454+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:36.475+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sqoaeazb
2026-02-13T16:50:36.477+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:36.478+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:36.480+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sqoaeazb
2026-02-13T16:50:36.480+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sqoaeazb
2026-02-13T16:50:36.489+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:42.454+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sqswgk8a
2026-02-13T16:50:42.456+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:42.456+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:42.457+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sqswgk8a
2026-02-13T16:50:42.458+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sqswgk8a
2026-02-13T16:50:42.460+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:48.447+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sqxiyb6f
2026-02-13T16:50:48.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:48.449+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:48.449+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sqxiyb6f
2026-02-13T16:50:48.450+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sqxiyb6f
2026-02-13T16:50:48.451+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:54.443+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sr25iutv
2026-02-13T16:50:54.444+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:50:54.445+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:50:54.446+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sr25iutv
2026-02-13T16:50:54.446+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sr25iutv
2026-02-13T16:50:54.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:00.447+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sr6safqf
2026-02-13T16:51:00.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:00.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:51:00.449+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sr6safqf
2026-02-13T16:51:00.450+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sr6safqf
2026-02-13T16:51:00.452+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:06.451+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=srbf2rqm
2026-02-13T16:51:06.452+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:06.453+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:51:06.454+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=srbf2rqm
2026-02-13T16:51:06.455+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=srbf2rqm
2026-02-13T16:51:06.456+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:12.449+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=srg1n2yx
2026-02-13T16:51:12.450+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:12.450+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:51:12.452+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=srg1n2yx
2026-02-13T16:51:12.453+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=srg1n2yx
2026-02-13T16:51:12.456+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:18.454+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=srkoisoy
2026-02-13T16:51:18.455+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:18.456+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:51:18.457+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=srkoisoy
2026-02-13T16:51:18.458+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=srkoisoy
2026-02-13T16:51:18.461+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:24.447+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=srpay57j
2026-02-13T16:51:24.447+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:24.447+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:51:24.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=srpay57j
2026-02-13T16:51:24.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=srpay57j
2026-02-13T16:51:24.451+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:30.445+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=srtxjfzq
2026-02-13T16:51:30.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:30.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:51:30.449+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=srtxjfzq
2026-02-13T16:51:30.450+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=srtxjfzq
2026-02-13T16:51:30.452+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:36.445+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=sryk748t
2026-02-13T16:51:36.446+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:36.446+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:51:36.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=sryk748t
2026-02-13T16:51:36.448+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=sryk748t
2026-02-13T16:51:36.450+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:42.451+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=ss373fql
2026-02-13T16:51:42.451+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:42.453+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:51:42.454+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=ss373fql
2026-02-13T16:51:42.454+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=ss373fql
2026-02-13T16:51:42.455+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:51:47.050+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/bookings/my
2026-02-13T16:51:47.060+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/bookings/my
2026-02-13T16:51:47.074+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:51:47.111+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:51:47.111+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:51:47.113+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:51:47.114+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:51:47.116+05:30  INFO 14028 --- [http-nio-5002-exec-6] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:51:47.124+05:30  INFO 14028 --- [http-nio-5002-exec-6] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:51:47.131+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
